"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
26,613534,"Adams, Austin",276,9.4,0,0,0,0,0.242,0.328,0.143,0,2,71.9,36.5,2600,93.9,93.45,1,7,19,-0.5,5.92,111,149,120,149,299,319,294
25,543521,"McHugh, Collin",668,3.7,0.4,0,0.4,0.4,0.354,0.472,0.495,2,5,93.2,20,2249,90.9,91.6,3,14,11,0.6999999999999886,6.74,115,151,125,150,305,324,298
25,607968,"Rucinski, Drew",350,7.1,0.667,0.333,0.75,1,0.711,0.466,0.5,6,9,81.6,12.1,2441,78.8,79.04,4,14,11,0.20000000000000284,6.53,117,149,115,151,294,316,295
25,656818,"Overton, Connor",200,12.5,0.5,0.75,0.5,1.25,0.703,0.372,0.21,2,4,97.3,-4.3,2202,88.7,88.9,0,9,16,0.20000000000000284,6.3,115,146,119,150,283,316,295
25,542947,"Bleier, Richard",304,8.2,0.143,0.429,0,0.571,0.288,0.244,0.182,1,7,90.5,32.8,2055,76.9,77.24,3,12,13,0.29999999999999716,6.7,114,148,118,151,285,322,291
25,675627,"Grove, Michael",790,3.2,0,0,0,0,0.1,0.215,0.139,0,6,84.8,35.8,2378,89.9,91.09,3,14,11,1.1999999999999886,6.67,104,147,124,153,296,324,305
25,519008,"McFarland, T.J.",51,49,0.444,0.111,0.571,0.556,0.46,0.302,0.257,4,9,85,-19.7,1872,88,86.57,4,14,11,-1.4000000000000057,5.61,122,150,112,149,292,321,299
25,613564,"Vosler, Jason",25,100,0.455,0,0.455,0.455,0.402,0.188,0.194,5,11,84.6,26.5,1558,59.5,57.18,2,18,7,-2.299999999999997,4.09,112,150,119,146,285,312,288
25,605463,"Scott, Tayler",189,13.2,0,0,0,0,0.265,0.278,0.023,0,5,55.2,-82,1428,87.4,87.14,6,9,16,-0.30000000000001137,5.94,107,147,121,150,291,323,296
25,683769,"Gaddis, Hunter",495,5.1,0.333,0,0.5,0.333,0.399,0.344,0.203,2,6,86.3,-15,2277,89,90.01,3,13,12,1,6.67,113,148,121,149,296,318,292
25,641427,"Busenitz, Alan",75,33.3,0.4,0.2,0.4,0.6,0.427,0.464,0.469,2,5,99,11.8,2591,91.4,90.88,4,15,10,-0.5,5.74,112,149,119,144,293,321,289
25,571539,"Carasiti, Matt",373,6.7,0.25,0.75,0,1,0.504,0.689,0.416,1,4,100.6,22,2159,91.5,92.43,6,14,11,0.9000000000000057,6.5,111,148,128,150,300,329,299
25,572193,"Tepera, Ryan",210,11.9,0.667,0.167,0.667,0.833,0.662,0.35,0.313,4,6,91.4,-6.3,2247,93,92.81,1,10,15,-0.20000000000000284,6.35,107,150,110,144,298,326,297
25,669387,"Mlodzinski, Carmen",188,13.3,0.167,0,0.2,0.167,0.285,0.279,0.129,1,6,81.5,14.2,1895,88.9,89.55,1,8,17,0.5999999999999943,6.69,109,149,113,151,298,323,302
25,661383,"Ortega, Oliver",132,18.9,0,0,0,0,0.174,0.348,0.253,0,3,96.3,23.3,2344,95.4,95.03,2,11,14,-0.4000000000000057,5.98,122,147,124,153,301,324,293
25,681857,"Olson, Reese",647,3.9,1,0.5,1,1.5,1.067,0.707,0.688,2,2,105.5,10.5,2836,78.7,77.6,0,6,19,-1.1000000000000085,5.78,116,144,120,148,288,325,301
25,681869,"Dubin, Shawn",172,14.5,0.2,0.2,0.333,0.4,0.25,0.035,0.034,1,5,80.2,-7.3,2746,90.1,90.74,4,13,12,0.6000000000000085,6.46,112,150,116,148,297,331,288
25,656986,"Sousa, Bennett",55,45.5,0.5,0,0.667,0.5,0.442,0.422,0.44,2,4,98.5,8.7,2151,87.5,87.57,5,12,13,0.09999999999999432,6.34,115,150,119,144,296,320,292
25,661383,"Ortega, Oliver",132,18.9,0.222,0.333,0.125,0.556,0.36,0.538,0.389,2,9,88.9,3.7,2303,95.5,95.04,0,10,15,-0.5,6,113,150,118,150,299,324,291
25,681217,"Silseth, Chase",360,6.9,0.429,0,0.5,0.429,0.379,0.235,0.259,3,7,73,0.8,2285,94.1,93.82,4,12,13,-0.29999999999999716,6.03,107,152,117,146,303,326,293
25,628317,"Maeda, Kenta",594,4.2,0.333,0,0.333,0.333,0.395,0.341,0.209,1,3,93.1,14,2686,75.6,74.93,0,5,20,-0.6999999999999886,5.92,117,145,115,150,299,334,295
25,656986,"Sousa, Bennett",55,45.5,0.5,0.5,0.5,1,0.648,0.531,0.353,3,6,99.7,37.2,2119,94.6,94.56,1,11,14,0,6.27,111,149,118,145,297,320,292
25,448179,"Hill, Rich",1787,1.4,0.2,0,0.2,0.2,0.177,0.346,0.318,2,10,89.9,2.6,1732,82.7,82.93,1,13,12,0.20000000000000284,6.27,109,151,114,147,304,321,296
24,670766,"McCaughan, Darren",88,27.3,0.5,0.5,0.5,1,0.648,0.427,0.25,3,6,88.6,21.8,2071,89.4,90.15,2,12,12,0.7999999999999972,6.73,110,149,123,147,290,320,295
24,693433,"Woo, Bryan",566,4.2,0.333,0,0.5,0.333,0.295,0.332,0.35,2,6,103.3,2,1715,89.2,90.65,2,11,13,1.3999999999999915,7.12,119,145,117,149,285,319,298
24,670955,"Uceta, Edwin",51,47.1,0,0,0,0,0.178,0.206,0.023,0,6,92.5,50.3,2353,93.8,93.72,4,11,13,-0.09999999999999432,6.27,109,150,117,151,297,318,292
24,605182,"Clevinger, Mike",1078,2.2,0,0,0,0,0.139,0.287,0.2,0,4,74.6,7,2166,93.3,94.13,2,12,12,0.7999999999999972,6.82,111,152,118,149,299,318,295
24,605130,"Barlow, Scott",582,4.1,0.333,0,0.5,0.333,0.295,0.134,0.144,1,3,87.4,-12,2165,92.2,93.78,3,11,13,1.5999999999999943,7.19,103,147,117,146,309,331,299
24,502179,"Espino, Paolo",65,36.9,0.714,0.714,0.8,1.429,0.873,0.692,0.615,5,7,99.4,20.2,2243,88.9,89.4,0,10,14,0.5,6.71,117,151,119,147,308,336,310
24,669169,"Heasley, Jonathan",69,34.8,0.167,0.333,0.2,0.5,0.263,0.322,0.273,1,6,91.6,0.8,2584,80.5,79.88,5,11,13,-0.5999999999999943,6.09,107,139,109,138,299,318,296
24,663629,"Small, Ethan",69,34.8,0.286,0,0.5,0.286,0.253,0.186,0.188,2,7,81.6,3,1418,81,81.62,4,10,14,0.5999999999999943,6.68,123,152,120,150,298,324,293
24,598264,"Barnes, Matt",400,6,0.167,0,0.25,0.167,0.147,0.165,0.16,1,6,71.2,11.3,1510,87.9,88.93,3,11,13,1,6.85,113,149,116,149,300,325,300
24,694037,"Palencia, Daniel",76,31.6,0.3,0.4,0.333,0.7,0.415,0.402,0.33,3,10,92.7,0.9,2154,88.9,89.89,7,14,10,1,6.84,107,146,116,148,299,316,290
24,668754,"Bristo, Braden",114,21.1,0.2,0,0.25,0.2,0.177,0.234,0.232,1,5,92.1,30,2232,92.1,91.02,1,11,13,-1.0999999999999943,5.75,103,150,123,146,301,328,293
24,656266,"Bukauskas, J.B.",49,49,0.333,0,1,0.333,0.462,0.303,0.034,1,3,88.2,-14,2444,84.7,83.73,5,10,14,-1,5.52,111,144,113,141,286,317,285
24,641420,"Burdi, Zack",75,32,0.6,0.6,0.75,1.2,0.742,0.428,0.335,3,5,99.2,21.5,2498,93.8,93.97,5,13,11,0.20000000000000284,6.38,106,148,122,147,296,321,302
24,621366,"Borucki, Ryan",140,17.1,0.067,0,0.143,0.067,0.059,0.087,0.094,1,15,75.1,16.3,2447,82.7,83.34,9,17,7,0.5999999999999943,6.67,111,150,124,151,294,317,299
24,681190,"Vásquez, Randy",245,9.8,0.222,0.111,0.333,0.333,0.326,0.278,0.182,2,9,90.7,26.3,3088,79.5,79,4,12,12,-0.5,6.18,115,149,116,153,300,333,290
24,502179,"Espino, Paolo",65,36.9,0.333,0,0.333,0.333,0.253,0.235,0.252,2,6,95.3,28.2,2821,76.9,76.67,3,13,11,-0.20000000000000284,6.58,116,150,119,145,310,335,309
23,669711,"Weissert, Greg",137,16.8,0,0,0,0,0.348,0.348,0.001,0,2,80,74,2382,91.3,91.77,3,7,16,0.5,6.54,119,149,116,153,295,330,292
23,608337,"Giolito, Lucas",1835,1.3,,,,,,,,,,,,2317,78.2,78.23,0,2,21,0,6.65,124,148,116,149,293,322,294
23,663989,"Vespi, Nick",120,19.2,0.125,0,0.2,0.125,0.111,0.249,0.208,1,8,83.1,25.8,2454,80.3,79.7,6,15,8,-0.5999999999999943,5.92,110,151,124,146,306,325,287
23,622780,"Perdomo, Angel",279,8.2,0.333,0,0.333,0.333,0.462,0.516,0.387,1,3,89.4,14.3,2138,90.3,91.04,2,7,16,0.7000000000000028,6.83,108,149,115,144,299,314,287
23,677076,"Andrews, Clayton",43,53.5,0.6,0.6,0.5,1.2,0.747,0.561,0.378,3,5,95.2,-0.4,2091,95.2,94.76,0,10,13,-0.4000000000000057,5.96,112,151,119,148,299,318,292
23,657376,"Schmidt, Clarke",1603,1.4,0.4,0,0.4,0.4,0.354,0.413,0.447,2,5,92.1,-2.2,2123,90,90.22,1,8,15,0.20000000000000284,6.3,119,147,113,153,298,327,295
23,669105,"Muckenhirn, Zach",95,24.2,0.25,0.25,0.25,0.5,0.312,0.273,0.293,1,4,78.5,20.5,1324,83.7,83.33,2,10,13,-0.4000000000000057,6.17,116,150,121,149,298,321,296
23,662253,"Muñoz, Andrés",282,8.2,0.25,0,0.333,0.25,0.221,0.14,0.155,1,4,70.6,-51,1971,99.2,99.41,2,9,14,0.20000000000000284,6.43,115,149,119,147,291,317,291
23,621107,"Eflin, Zach",1519,1.5,0.25,0.625,0.167,0.875,0.449,0.527,0.31,2,8,93.2,13,2452,79.3,79.15,5,18,5,-0.09999999999999432,6.37,103,152,121,146,310,335,299
23,623352,"Hader, Josh",619,3.7,0.143,0,0.25,0.143,0.198,0.221,0.16,1,7,80.8,-6.2,1696,88.2,89.07,3,11,12,0.8999999999999915,6.94,108,152,117,147,300,321,284
23,446372,"Kluber, Corey",990,2.3,,,,,,,,,,,,2235,88.1,88.6,0,6,17,0.5,6.5,114,149,126,152,290,327,290
23,611093,"Bracho, Silvino",126,18.3,0.167,0.167,0.25,0.333,0.208,0.114,0.104,1,6,79.4,47.3,2434,79.4,78.93,2,8,15,-0.5,5.95,106,150,125,149,293,321,291
23,493603,"Ottavino, Adam",638,3.6,0,0,0,0,0.174,0.183,0.01,0,3,97.6,59,2335,93.4,94.63,5,9,14,1.1999999999999886,7,122,148,109,150,291,325,299
23,674370,"Bido, Osvaldo",505,4.6,0.25,0,0.333,0.25,0.221,0.309,0.323,1,4,84,-16.7,2118,85.6,85.46,3,10,13,-0.09999999999999432,6.17,103,152,115,148,301,319,294
23,606149,"Gallegos, Giovanny",585,3.9,0.6,0.6,0.5,1.2,0.757,0.484,0.313,3,5,79.9,8.8,1734,87.4,86.62,6,12,11,-0.8000000000000114,5.8,121,147,120,153,298,319,305
23,669022,"Gore, MacKenzie",1745,1.3,0.2,0,0.333,0.2,0.177,0.141,0.146,1,5,86.3,-6.7,2139,87.7,89.38,4,10,13,1.7000000000000028,7.31,114,150,117,145,312,330,303
23,670955,"Uceta, Edwin",51,45.1,0,0,0,0,0.232,0.527,0.455,0,2,95.7,1.5,2002,87.9,88.27,7,13,10,0.3999999999999915,6.49,106,150,120,151,299,316,290
23,641672,"Hatch, Thomas",85,27.1,0.5,0,0.5,0.5,0.527,0.467,0.355,1,2,93.7,2,2565,95.1,95.33,1,10,13,0.20000000000000284,6.43,117,144,115,151,287,324,294
23,670970,"Morejon, Adrian",161,14.3,0,0,0,0,0,0.206,0.185,0,1,79.6,2,2556,78.5,78.44,0,3,20,-0.09999999999999432,6.46,102,151,116,148,294,316,288
23,660730,"Rodriguez, Elvin",47,48.9,0,0,0,0,0,0.16,0.149,0,6,86.6,19.7,2473,94.3,94.38,4,11,12,0.10000000000000853,6.65,109,151,122,148,308,339,304
23,541640,"Ramírez, Erasmo",416,5.5,0.429,0.429,0.333,0.857,0.56,0.371,0.279,3,7,81.7,10,1633,84.6,85.23,0,8,15,0.6000000000000085,6.58,109,145,114,149,304,329,314
23,640444,"Crowe, Wil",179,12.8,0.167,0,0.333,0.167,0.147,0.196,0.201,1,6,80.5,-9,2786,86.5,86.64,6,13,10,0.09999999999999432,6.54,107,151,114,148,309,323,296
23,665620,"García, Deivi",117,19.7,0.286,0.286,0.4,0.571,0.357,0.165,0.154,2,7,81.4,13.8,2023,84.6,84.57,5,10,13,0,6.36,117,145,123,154,294,329,290
23,571616,"Dermody, Matt",76,30.3,0.5,1.5,0,2,1.008,0.718,0.468,1,2,93.3,4,2221,91.8,92.09,2,10,13,0.29999999999999716,6.37,101,149,116,149,289,318,283
22,542947,"Bleier, Richard",304,7.2,0.333,0,0.4,0.333,0.295,0.229,0.241,2,6,80.3,5.6,495,78.4,78.75,1,8,14,0.3999999999999915,6.87,106,153,121,149,285,324,288
22,605540,"Woodruff, Brandon",181,12.2,0.125,0,0.125,0.125,0.176,0.314,0.243,1,8,89.2,3,2323,95.2,95.84,2,13,9,0.5999999999999943,6.7,112,149,120,146,297,329,302
22,658648,"Avila, Pedro",48,45.8,0.143,0,0.2,0.143,0.126,0.185,0.204,1,7,73.9,9.2,2265,95.4,95.83,3,11,11,0.3999999999999915,6.35,111,151,116,152,292,318,291
22,605612,"Castro, Harold",29,75.9,0.5,0.167,0.5,0.667,0.535,0.313,0.22,3,6,87.9,26.7,1500,56.5,54.99,3,11,11,-1.5,4.69,121,150,127,147,308,342,305
22,641482,"Cortes, Nestor",1004,2.2,0.2,0,0.5,0.2,0.264,0.275,0.203,1,5,79.8,32,2493,81.7,81.23,3,7,15,-0.5,5.78,111,153,122,151,307,335,289
22,455119,"Martin, Chris",401,5.5,0.143,0,0.25,0.143,0.126,0.21,0.217,1,7,84.9,21.8,2498,84.7,84.45,3,10,12,-0.29999999999999716,6.48,107,150,120,151,286,325,288
22,592346,"González, Chi Chi",50,44,0.143,0,0.167,0.143,0.126,0.151,0.165,1,7,95.9,14.3,2317,92.7,92.45,2,12,10,-0.29999999999999716,6.04,106,151,122,150,303,321,298
22,542914,"Bass, Anthony",324,6.8,0.25,0.25,0.5,0.5,0.312,0.241,0.256,1,4,84.3,1,1560,86.8,87.36,3,10,12,0.6000000000000085,6.6,108,146,120,147,288,324,291
22,663704,"McArthur, James",40,55,0.714,1,0.667,1.714,0.959,0.537,0.488,5,7,94.1,4.9,2151,93.1,94.68,1,10,12,1.6000000000000085,7.07,113,146,120,149,297,322,297
22,606625,"Moronta, Reyes",48,45.8,,,,,0.697,0.697,,0,0,,,2443,82.7,82.8,3,6,16,0.09999999999999432,6.6,111,147,121,146,301,326,298
22,643361,"Herget, Kevin",379,5.8,0.5,0,0.5,0.5,0.442,0.34,0.37,1,2,87.6,26.5,2161,76.3,75.11,0,4,18,-1.2000000000000028,5.56,120,149,123,152,289,322,297
22,656820,"Padilla, Nicholas",100,22,0.286,0,0.4,0.286,0.253,0.548,0.473,2,7,100.7,3.6,1995,93.9,94.03,3,15,7,0.09999999999999432,5.99,111,151,125,149,305,324,297
21,656657,"Logue, Zach",115,18.3,0.333,0,0.4,0.333,0.295,0.234,0.237,2,6,81.1,1,2322,79.7,79.05,3,14,7,-0.6000000000000085,5.53,115,148,123,149,291,326,301
21,605540,"Woodruff, Brandon",181,11.6,0.5,0,0.667,0.5,0.442,0.466,0.492,2,4,85.4,14.3,2395,88.3,88.99,2,6,15,0.7000000000000028,6.62,113,151,119,146,298,333,302
21,668338,"Miller, Tyson",141,14.9,0,0,0,0,0,0.188,0.202,0,3,101.7,7,2567,82.1,83.2,3,7,14,1.1000000000000085,7.1,112,152,118,148,300,321,293
21,543594,"Nolin, Sean",62,33.9,0.5,1.25,0.5,1.75,0.831,0.739,0.421,2,4,103.9,10.7,2188,90.2,90.67,4,12,9,0.5,6.58,109,153,126,151,313,332,299
21,686651,"Stoudt, Levi",208,10.1,0.5,0,0.5,0.5,0.493,0.465,0.397,2,4,95.8,15.5,2141,78,78.4,0,6,15,0.4000000000000057,6.62,111,146,120,148,290,317,289
21,607732,"Stallings, Jacob",43,48.8,0.2,0.1,0.2,0.3,0.194,0.294,0.301,2,10,93.6,14.7,2016,74.1,72.8,1,12,9,-1.2999999999999972,5.54,119,150,128,150,316,327,301
21,670124,"Oller, Adam",412,5.1,0.6,0.6,0.5,1.2,0.757,0.53,0.38,3,5,91.7,8.4,1605,86.7,86.89,0,10,11,0.20000000000000284,6.39,111,144,110,151,298,318,302
21,663485,"Sands, Cole",261,8,1,3,,4,1.137,0.586,0.226,1,1,96.8,33,2453,89.2,88.45,2,9,12,-0.7999999999999972,5.85,110,150,124,149,296,332,290
21,682120,"Herrin, Tim",401,5.2,0.25,0,0.25,0.25,0.221,0.345,0.352,1,4,76.1,-3,2202,96.2,97.19,1,7,14,1,6.74,112,148,118,150,296,315,294
21,623474,"Herget, Jimmy",263,8,0.4,0.8,0.5,1.2,0.653,0.338,0.238,2,5,90,26.7,1499,85.7,84.22,3,11,10,-1.5,5.17,123,147,118,151,293,329,302
21,676050,"Naughton, Packy",68,30.9,0,0,0,0,0,0.018,0.02,0,3,86.8,-35,2095,93.3,93.06,3,7,14,-0.20000000000000284,6.13,118,150,126,151,299,316,310
21,657756,"Seabold, Connor",1289,1.6,0.333,0,0.5,0.333,0.295,0.147,0.157,2,6,81.6,2.2,2623,78.7,77.97,3,8,13,-0.7000000000000028,5.68,117,148,123,149,304,325,297
21,676206,"Tarnok, Freddy",63,33.3,1,3,,4,2.017,0.921,0.531,1,1,100.6,32,2313,86.1,85.74,0,10,11,-0.3999999999999915,5.89,112,151,120,149,295,315,289
21,641745,"Keller, Brad",832,2.5,0.5,0,1,0.5,0.595,0.589,0.442,1,2,101.3,13,2545,84.4,67.31,0,4,17,-17.10000000000001,5.95,97,152,120,145,308,333,297
21,593576,"Neris, Hector",605,3.5,0,0,0,0,0,0.071,0.07,0,3,91.7,19,2024,85.3,84.77,2,5,16,-0.5,6.02,112,153,115,147,294,320,291
21,600921,"Machado, Andrés",292,7.2,0.5,0,0.5,0.5,0.442,0.522,0.55,1,2,68.2,17.5,1980,88.8,89.76,0,5,16,1,6.81,109,144,116,138,310,328,307
21,669373,"Skubal, Tarik",120,17.5,0,0,0,0,0,0.148,0.154,0,5,89.8,6.3,1486,84.9,84.56,5,10,11,-0.30000000000001137,6.16,105,150,118,145,308,327,283
21,685410,"Battenfield, Peyton",551,3.8,0.4,0.4,0.5,0.8,0.532,0.323,0.254,2,5,86.7,15.8,1948,84.7,84.68,3,9,12,0,6.32,118,146,116,152,291,314,293
21,669145,"Zimmermann, Bruce",187,11.2,0.4,0,0.333,0.4,0.295,0.407,0.5,2,5,100.2,3.8,2349,90.2,90.21,1,10,11,0,6.19,106,146,115,146,297,324,294
21,680739,"Winder, Josh",112,18.8,0.5,0.25,0.5,0.75,0.533,0.469,0.391,2,4,92.8,18.3,2152,80.5,80.36,0,8,13,-0.09999999999999432,6.09,113,148,127,152,300,332,299
20,669854,"Blanco, Ronel",804,2.5,,,,,,,,,,,,2211,80,80.01,1,4,16,0,6.46,115,148,115,150,288,325,293
20,621294,"Heller, Ben",175,11.4,0.2,0.4,0.333,0.6,0.424,0.301,0.135,1,5,93.7,14,1505,84.4,84.63,4,13,7,0.19999999999998863,6.46,113,143,131,149,297,326,305
20,641712,"Hudson, Dakota",152,13.2,0.143,0.143,0.167,0.286,0.178,0.214,0.21,1,7,92.4,8.5,2177,92.6,92.97,3,13,7,0.4000000000000057,6.52,114,150,120,151,302,315,305
20,663559,"Falter, Bailey",661,3,0.4,0.6,0.333,1,0.6,0.678,0.382,2,5,84.9,18.8,1831,90.3,92.06,2,10,10,1.7999999999999972,7.43,108,148,118,149,301,329,297
20,621139,"Kriske, Brooks",92,21.7,0.2,0,0.25,0.2,0.177,0.281,0.285,1,5,81,28.5,2196,82,81.83,1,8,12,-0.20000000000000284,6.18,108,149,118,147,307,328,289
20,670097,"Short, Zack",26,76.9,0.5,0,0.5,0.5,0.442,0.48,0.479,4,8,88.5,7.8,1048,44.9,42.64,0,9,11,-2.299999999999997,3.73,117,149,134,146,304,329,299
20,686972,"Waites, Cole",65,30.8,0.667,0.333,0.667,1,0.708,0.52,0.484,2,3,86.2,-19.3,2151,83.5,84.82,2,8,12,1.2999999999999972,6.99,93,143,116,138,299,327,304
20,642528,"Loáisiga, Jonathan",28,71.4,0.111,0,0.111,0.111,0.147,0.265,0.165,1,9,90,2.9,2342,96.8,96.96,3,15,5,0.20000000000000284,6.56,117,151,116,151,305,319,287
20,676083,"Junk, Janson",79,25.3,0.2,0.6,0,0.8,0.452,0.324,0.181,1,5,78.7,23.8,2287,79.6,79.83,0,10,10,0.20000000000000284,6.57,112,149,108,146,290,329,304
20,547184,"Kelly, Michael",35,57.1,0.25,0.25,0.5,0.5,0.312,0.081,0.075,1,4,91.1,15,2702,83.4,82.64,2,5,15,-0.8000000000000114,5.92,114,150,119,150,305,319,297
20,670990,"Ramirez, Yohan",499,4,0.2,0,0.2,0.2,0.177,0.319,0.289,1,5,90.2,10,2033,89.9,90.8,3,11,9,0.8999999999999915,6.99,104,148,118,152,295,321,301
20,667755,"Soriano, José",262,7.6,0,0,0,0,0.303,0.35,0.09,0,4,98.1,-3,2443,89.9,90.98,7,9,11,1.0999999999999943,6.72,114,150,118,146,305,330,301
20,678394,"Bello, Brayan",1430,1.4,0.429,0.286,0.429,0.714,0.483,0.335,0.28,3,7,92.6,15.3,2174,88.8,89.23,2,13,7,0.4000000000000057,6.32,113,151,115,150,287,324,293
20,681517,"Leahy, Kyle",35,57.1,0,0,,0,0.465,0.465,,0,1,,,2328,96,97.66,2,6,14,1.7000000000000028,7.21,105,149,124,148,300,313,296
20,666364,"Balazovic, Jordan",156,12.8,0.333,0.5,0.167,0.833,0.415,0.484,0.392,2,6,92.5,13.4,2248,86.2,86.37,2,10,10,0.20000000000000284,6.28,110,146,119,143,300,331,285
20,669684,"Murphy, Chris",301,6.6,0.429,0.429,0.4,0.857,0.541,0.512,0.369,3,7,79.6,9.2,2530,79.1,79.01,1,10,10,-0.09999999999999432,6.33,115,149,115,151,280,324,297
20,656786,"Mushinski, Parker",93,21.5,0,0,,0,0.182,0.182,,0,3,,,2580,80.8,80.83,5,10,10,0,6.43,110,146,111,151,290,320,293
20,668665,"Nogosek, Stephen",489,4.1,0,0,0,0,0.139,0.21,0.095,0,4,70.2,-0.5,1516,86.9,87.12,1,5,15,0.19999999999998863,6.42,120,148,124,152,295,322,299
20,688427,"Ingram, Kolton",46,43.5,0.333,0.167,0.5,0.5,0.441,0.431,0.251,2,6,95.6,7,2519,92.5,94.05,2,7,13,1.5,6.85,112,150,117,147,303,330,300
20,541640,"Ramírez, Erasmo",416,4.8,0.25,0,0.25,0.25,0.221,0.29,0.264,1,4,89.8,16.8,2134,92.2,83.37,2,11,9,-8.799999999999997,6.48,119,149,120,147,308,327,307
20,596295,"Gomber, Austin",1522,1.3,0.25,0.75,0,1,0.587,0.749,0.591,1,4,96,9.3,2100,91,91.41,2,9,11,0.4000000000000057,6.71,111,150,121,148,295,327,302
20,668873,"Kilian, Caleb",88,22.7,0.4,0,0.5,0.4,0.354,0.401,0.415,2,5,95,0,2042,88,88.65,4,12,8,0.5999999999999943,6.74,105,151,112,149,307,325,287
20,629498,"Quezada, Johan",32,62.5,0.5,0.5,0.333,1,0.577,0.577,0.28,1,2,100.5,14,2447,96.9,96.92,0,5,15,0,6.42,112,150,117,150,303,323,295
20,661440,"Llovera, Mauricio",29,69,0.25,0,0.333,0.25,0.316,0.519,0.335,1,4,85,10.7,2439,82.7,82.79,3,11,9,0.09999999999999432,6.44,109,147,120,144,299,332,298
19,686839,"White, Brendan",268,7.1,0.333,0,0.333,0.333,0.403,0.444,0.377,1,3,95.7,-7.7,2259,92.7,93.64,1,11,8,0.8999999999999915,6.59,108,148,118,143,310,329,289
19,547179,"Lorenzen, Michael",1415,1.3,0.333,1,0,1.333,0.688,0.549,0.317,1,3,80.9,0,2669,90.8,90.52,2,10,9,-0.29999999999999716,5.94,108,145,110,148,285,325,304
19,664028,"Kennedy, Brett",86,22.1,0.333,0.167,0.4,0.5,0.356,0.372,0.284,2,6,92.9,10.6,1389,83.3,84.13,3,12,7,0.7999999999999972,6.46,108,146,128,151,293,320,300
19,642578,"Rodríguez, José",48,39.6,0.5,0.5,0.5,1,0.624,0.522,0.49,1,2,92.6,30,2198,94.1,94.52,2,12,7,0.4000000000000057,6.51,113,144,121,146,292,321,300
19,605441,"Ríos, Yacksel",62,30.6,0.333,0,0.333,0.333,0.395,0.259,0.115,1,3,92.8,8,2173,86.6,87.18,1,5,14,0.6000000000000085,6.49,102,128,107,132,292,322,284
19,657044,"Thompson, Ryan",292,6.5,0.143,0.143,0.167,0.286,0.178,0.131,0.135,1,7,85.4,28.8,2055,91,91.47,1,11,8,0.5,6.74,106,148,123,150,292,323,302
19,660261,"Fujinami, Shintaro",884,2.1,0.8,0.6,0.75,1.4,0.895,0.819,0.651,4,5,97,18,2052,84.7,85.03,2,7,12,0.29999999999999716,6.42,106,148,114,146,301,320,296
19,657424,"Gage, Matt",119,16,0,0,0,0,0,0.117,0.112,0,3,83.1,42,2283,80.7,80.45,0,3,16,-0.29999999999999716,6.29,110,148,106,149,287,318,291
19,606625,"Moronta, Reyes",48,39.6,0.5,0.5,0.5,1,0.64,0.519,0.393,3,6,82.1,20,2304,95.5,95.97,2,9,10,0.5,6.76,107,148,122,146,301,325,298
19,669467,"Pallante, Andre",578,3.3,1,0.333,1,1.333,1.006,0.379,0.305,3,3,90.9,-11.3,2194,96.2,91.28,0,6,13,-4.900000000000006,6.49,112,149,111,149,295,312,294
19,681806,"Wantz, Andrew",386,4.9,0,0,0,0,0,0.156,0.143,0,7,81.4,0.2,1666,87.6,87.31,4,9,10,-0.29999999999999716,6.26,120,148,124,151,298,328,302
19,656820,"Padilla, Nicholas",100,19,0.5,0.5,0.5,1,0.624,0.336,0.348,1,2,84.4,39,2767,80,79.35,2,5,14,-0.5999999999999943,6.06,113,150,123,150,301,322,299
19,622554,"Domínguez, Seranthony",480,4,0.6,0.2,0.6,0.8,0.624,0.363,0.297,3,5,91,-1.6,1811,90.9,91.31,0,8,11,0.3999999999999915,6.67,111,145,112,151,285,326,299
19,641427,"Busenitz, Alan",75,25.3,0.429,0,0.5,0.429,0.379,0.286,0.315,3,7,85.7,7.5,2731,83.6,82.68,3,12,7,-0.8999999999999915,5.66,108,150,123,144,294,323,287
19,571616,"Dermody, Matt",76,25,0.167,0.5,0,0.667,0.392,0.434,0.234,1,6,88.9,-4.6,2215,91.3,91.41,1,10,9,0.10000000000000853,6.37,103,149,116,150,290,318,282
19,592346,"González, Chi Chi",50,38,0.75,0.25,1,1,0.743,0.564,0.514,3,4,106.8,9,2414,88,87.85,1,6,13,-0.09999999999999432,6.04,107,150,119,150,304,320,296
19,622608,"Senzatela, Antonio",120,15.8,0.2,0,0.2,0.2,0.177,0.258,0.271,1,5,90.2,29,2045,87.1,86.7,4,10,9,-0.3999999999999915,6.07,117,148,120,151,295,322,297
18,666159,"Manning, Matt",526,3.4,0.5,0,0.5,0.5,0.442,0.45,0.457,1,2,93.1,-8.5,1386,87.5,88.77,1,7,11,1.2999999999999972,6.97,117,145,118,150,288,330,304
18,681982,"Anderson, Grant",375,4.8,,,,,,,,,,,,1449,87.1,87.78,2,3,15,0.7000000000000028,6.76,113,147,115,154,308,336,305
